"","Epi","Meso","Bathy"
"1",0.509271063134009,0.507144052649246,0.498128966479774
"2",0.507549463114892,0.509299017481553,0.497850648161737
"3",0.513054309712982,0.508020866261104,0.512913859807527
"4",0.516860785784936,0.517036017393686,0.514117646611143
"5",0.511164722247299,0.521633628811443,0.52077620524745
